id;modified;language;license;collectionCode;basisOfRecord;dynamicProperties;occurrenceID;organismQuantity;organismQuantityType;minimumDepthInMeters;maximumDepthInMeters;decimalLatitude;decimalLongitude;footprintWKT;scientificNameID;scientificName;kingdom;phylum;class;order;family;genus;specificEpithet;scientificNameAuthorship;vernacularName
2438_MISTA_Antarctic_Phipoda:1651;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Belgian Agassiz trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1651;1;individual count;35;25;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:237255;Gnathiphimedia sexdentata;Animalia;Arthropoda;Malacostraca;Amphipoda;Iphimediidae;Gnathiphimedia;sexdentata;Schellenberg;Gnathiphimedia sexdentata
2438_MISTA_Antarctic_Phipoda:1652;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Belgian Agassiz trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1652;1;individual count;50;60;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:237255;Gnathiphimedia sexdentata;Animalia;Arthropoda;Malacostraca;Amphipoda;Iphimediidae;Gnathiphimedia;sexdentata;Schellenberg;Gnathiphimedia sexdentata
2438_MISTA_Antarctic_Phipoda:1653;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Belgian Agassiz trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1653;1;individual count;80;;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:237255;Gnathiphimedia sexdentata;Animalia;Arthropoda;Malacostraca;Amphipoda;Iphimediidae;Gnathiphimedia;sexdentata;Schellenberg;Gnathiphimedia sexdentata
2438_MISTA_Antarctic_Phipoda:1654;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Belgian Agassiz trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1654;1;individual count;150;;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:237255;Gnathiphimedia sexdentata;Animalia;Arthropoda;Malacostraca;Amphipoda;Iphimediidae;Gnathiphimedia;sexdentata;Schellenberg;Gnathiphimedia sexdentata
2438_MISTA_Antarctic_Phipoda:1655;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Dredge (diverse)};2438_MISTA_Antarctic_Phipoda:1655;1;individual count;68;;-66.55000305;93.01667023;POINT(93.0166702270508 -66.5500030517578);urn:lsid:marinespecies.org:taxname:237255;Gnathiphimedia sexdentata;Animalia;Arthropoda;Malacostraca;Amphipoda;Iphimediidae;Gnathiphimedia;sexdentata;Schellenberg;Gnathiphimedia sexdentata
2438_MISTA_Antarctic_Phipoda:1656;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Belgian Agassiz trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1656;1;individual count;35;25;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:176933;Gondogeneia;Animalia;Arthropoda;Malacostraca;Amphipoda;Pontogeneiidae;Gondogeneia;;J.L. Barnard;Gondogeneia
2438_MISTA_Antarctic_Phipoda:1657;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Belgian Agassiz trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1657;1;individual count;150;;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:176933;Gondogeneia;Animalia;Arthropoda;Malacostraca;Amphipoda;Pontogeneiidae;Gondogeneia;;J.L. Barnard;Gondogeneia
2438_MISTA_Antarctic_Phipoda:1658;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:1658;1;individual count;3;;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:237073;Gondogeneia antarctica;Animalia;Arthropoda;Malacostraca;Amphipoda;Pontogeneiidae;Gondogeneia;antarctica;Chevreux;Gondogeneia antarctica
2438_MISTA_Antarctic_Phipoda:1659;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Polish trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1659;1;individual count;30;;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:237073;Gondogeneia antarctica;Animalia;Arthropoda;Malacostraca;Amphipoda;Pontogeneiidae;Gondogeneia;antarctica;Chevreux;Gondogeneia antarctica
2438_MISTA_Antarctic_Phipoda:1660;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Belgian Agassiz trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1660;1;individual count;30;;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:237072;Gondogeneia redfearni;Animalia;Arthropoda;Malacostraca;Amphipoda;Pontogeneiidae;Gondogeneia;redfearni;Thurston;Gondogeneia redfearni
2438_MISTA_Antarctic_Phipoda:1661;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:1661;1;individual count;620;640;-73.59999847;-22.29166698;LINESTRING(-22.3166675567627 -73.5999984741211, -22.2666664123535 -73.5999984741211);urn:lsid:marinespecies.org:taxname:236963;Halice profundi;Animalia;Arthropoda;Malacostraca;Amphipoda;Pardaliscidae;Halice;profundi;K.H. Barnard;Halice profundi
2438_MISTA_Antarctic_Phipoda:1662;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Dredge (diverse)};2438_MISTA_Antarctic_Phipoda:1662;1;individual count;286;283;-70.46666718;-8.25;LINESTRING(-8.25 -70.466667175293, -8.25 -70.466667175293);urn:lsid:marinespecies.org:taxname:236963;Halice profundi;Animalia;Arthropoda;Malacostraca;Amphipoda;Pardaliscidae;Halice;profundi;K.H. Barnard;Halice profundi
2438_MISTA_Antarctic_Phipoda:1663;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:1663;1;individual count;499;515;-71.09999847;-12.5666666;POINT(-12.5666666030884 -71.0999984741211);urn:lsid:marinespecies.org:taxname:176831;Halicella;Animalia;Arthropoda;Malacostraca;Amphipoda;Pardaliscidae;Halicella;;Schellenberg;Halicella
2438_MISTA_Antarctic_Phipoda:1664;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:1664;1;individual count;620;640;-73.59999847;-22.29166698;LINESTRING(-22.3166675567627 -73.5999984741211, -22.2666664123535 -73.5999984741211);urn:lsid:marinespecies.org:taxname:237012;Halicella parasitica;Animalia;Arthropoda;Malacostraca;Amphipoda;Pardaliscidae;Halicella;parasitica;Schellenberg;Halicella parasitica
2438_MISTA_Antarctic_Phipoda:1665;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Dredge (diverse)};2438_MISTA_Antarctic_Phipoda:1665;1;individual count;622;636;-71.3666687;-14.3083334;LINESTRING(-14.3166666030884 -71.3666687011719, -14.3000001907349 -71.3666687011719);urn:lsid:marinespecies.org:taxname:237012;Halicella parasitica;Animalia;Arthropoda;Malacostraca;Amphipoda;Pardaliscidae;Halicella;parasitica;Schellenberg;Halicella parasitica
2438_MISTA_Antarctic_Phipoda:1666;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:1666;1;individual count;227;232;-71.68333435;-12.75;LINESTRING(-12.7333335876465 -71.6833343505859, -12.7666664123535 -71.6833343505859);urn:lsid:marinespecies.org:taxname:237012;Halicella parasitica;Animalia;Arthropoda;Malacostraca;Amphipoda;Pardaliscidae;Halicella;parasitica;Schellenberg;Halicella parasitica
2438_MISTA_Antarctic_Phipoda:1667;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Multibox corer (PS)};2438_MISTA_Antarctic_Phipoda:1667;1;individual count;159;;-71.31833649;-12.38000011;POINT(-12.3800001144409 -71.3183364868164);urn:lsid:marinespecies.org:taxname:237012;Halicella parasitica;Animalia;Arthropoda;Malacostraca;Amphipoda;Pardaliscidae;Halicella;parasitica;Schellenberg;Halicella parasitica
2438_MISTA_Antarctic_Phipoda:1668;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Belgian Agassiz trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1668;1;individual count;80;;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:236865;Haplocheira;Animalia;Arthropoda;Malacostraca;Amphipoda;Corophiidae;Haplocheira;;Haswell;Haplocheira
2438_MISTA_Antarctic_Phipoda:1669;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Belgian Agassiz trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1669;1;individual count;150;;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:236865;Haplocheira;Animalia;Arthropoda;Malacostraca;Amphipoda;Corophiidae;Haplocheira;;Haswell;Haplocheira
2438_MISTA_Antarctic_Phipoda:1670;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Belgian Agassiz trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1670;1;individual count;50;60;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:236865;Haplocheira;Animalia;Arthropoda;Malacostraca;Amphipoda;Corophiidae;Haplocheira;;Haswell;Haplocheira
2438_MISTA_Antarctic_Phipoda:1671;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Belgian Agassiz trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1671;1;individual count;80;;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:236865;Haplocheira;Animalia;Arthropoda;Malacostraca;Amphipoda;Corophiidae;Haplocheira;;Haswell;Haplocheira
2438_MISTA_Antarctic_Phipoda:1672;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Belgian Agassiz trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1672;1;individual count;80;;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:236865;Haplocheira;Animalia;Arthropoda;Malacostraca;Amphipoda;Corophiidae;Haplocheira;;Haswell;Haplocheira
2438_MISTA_Antarctic_Phipoda:1673;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:1673;1;individual count;799;810;-74.58333588;-29.66666603;POINT(-29.6666660308838 -74.5833358764648);urn:lsid:marinespecies.org:taxname:101610;Hippomedon;Animalia;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;Hippomedon;;Boeck;Hippomedon
2438_MISTA_Antarctic_Phipoda:1674;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Polish trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1674;1;individual count;30;;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:101610;Hippomedon;Animalia;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;Hippomedon;;Boeck;Hippomedon
2438_MISTA_Antarctic_Phipoda:1675;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Epibenthic Sledge (diverse)};2438_MISTA_Antarctic_Phipoda:1675;1;individual count;223;;-71.43333435;-13.70833302;LINESTRING(-13.7166662216187 -71.4333343505859, -13.6999998092651 -71.4333343505859);urn:lsid:marinespecies.org:taxname:101612;Hirondellea;Animalia;Arthropoda;Malacostraca;Amphipoda;Hirondelleidae;Hirondellea;;Chevreux;Hirondellea
2438_MISTA_Antarctic_Phipoda:1676;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:1676;1;individual count;771;793;-71.09999847;-12.57333374;POINT(-12.5733337402344 -71.0999984741211);urn:lsid:marinespecies.org:taxname:101612;Hirondellea;Animalia;Arthropoda;Malacostraca;Amphipoda;Hirondelleidae;Hirondellea;;Chevreux;Hirondellea
2438_MISTA_Antarctic_Phipoda:1677;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Baited trap (PS)};2438_MISTA_Antarctic_Phipoda:1677;1;individual count;442;442;-70.98083496;-11.65999985;LINESTRING(-11.6566667556763 -70.9800033569336, -11.6633329391479 -70.9816665649414);urn:lsid:marinespecies.org:taxname:101612;Hirondellea;Animalia;Arthropoda;Malacostraca;Amphipoda;Hirondelleidae;Hirondellea;;Chevreux;Hirondellea
2438_MISTA_Antarctic_Phipoda:1678;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Epibenthic Sledge (diverse)};2438_MISTA_Antarctic_Phipoda:1678;1;individual count;247;;-71.54166794;-13.5;LINESTRING(-13.5 -71.533332824707, -13.5 -71.5500030517578);;Iphimedia;;;;;;;;;Iphimedia
2438_MISTA_Antarctic_Phipoda:1679;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:1679;1;individual count;459;457;-73.29166794;-21.14999962;LINESTRING(-21.1666660308838 -73.3000030517578, -21.1333332061768 -73.283332824707);urn:lsid:marinespecies.org:taxname:177014;Iphimediella;Animalia;Arthropoda;Malacostraca;Amphipoda;Iphimediidae;Iphimediella;;Chevreux;Iphimediella
2438_MISTA_Antarctic_Phipoda:1680;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Epibenthic Sledge (diverse)};2438_MISTA_Antarctic_Phipoda:1680;1;individual count;247;;-71.54166794;-13.5;LINESTRING(-13.5 -71.533332824707, -13.5 -71.5500030517578);urn:lsid:marinespecies.org:taxname:177014;Iphimediella;Animalia;Arthropoda;Malacostraca;Amphipoda;Iphimediidae;Iphimediella;;Chevreux;Iphimediella
2438_MISTA_Antarctic_Phipoda:1681;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:1681;1;individual count;462;481;-71.04166794;-11.36666679;LINESTRING(-11.4166669845581 -71.0500030517578, -11.3166666030884 -71.033332824707);urn:lsid:marinespecies.org:taxname:177014;Iphimediella;Animalia;Arthropoda;Malacostraca;Amphipoda;Iphimediidae;Iphimediella;;Chevreux;Iphimediella
2438_MISTA_Antarctic_Phipoda:1682;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Belgian Agassiz trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1682;1;individual count;80;;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:177014;Iphimediella;Animalia;Arthropoda;Malacostraca;Amphipoda;Iphimediidae;Iphimediella;;Chevreux;Iphimediella
2438_MISTA_Antarctic_Phipoda:1683;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Belgian Agassiz trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1683;1;individual count;80;;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:177014;Iphimediella;Animalia;Arthropoda;Malacostraca;Amphipoda;Iphimediidae;Iphimediella;;Chevreux;Iphimediella
2438_MISTA_Antarctic_Phipoda:1684;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Belgian Agassiz trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1684;1;individual count;35;25;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:101569;Ischyrocerus;Animalia;Arthropoda;Malacostraca;Amphipoda;Ischyroceridae;Ischyrocerus;;Krøyer;Ischyrocerus
2438_MISTA_Antarctic_Phipoda:1685;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Polish trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1685;1;individual count;30;;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:101569;Ischyrocerus;Animalia;Arthropoda;Malacostraca;Amphipoda;Ischyroceridae;Ischyrocerus;;Krøyer;Ischyrocerus
2438_MISTA_Antarctic_Phipoda:1686;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Epibenthic Sledge (diverse)};2438_MISTA_Antarctic_Phipoda:1686;1;individual count;171;167;-71.28333282;-12.26666641;LINESTRING(-12.2666664123535 -71.283332824707, -12.2666664123535 -71.283332824707);urn:lsid:marinespecies.org:taxname:101571;Jassa;Animalia;Arthropoda;Malacostraca;Amphipoda;Ischyroceridae;Jassa;;Leach;Jassa
2438_MISTA_Antarctic_Phipoda:1687;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Polish trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1687;1;individual count;30;;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:101571;Jassa;Animalia;Arthropoda;Malacostraca;Amphipoda;Ischyroceridae;Jassa;;Leach;Jassa
2438_MISTA_Antarctic_Phipoda:1688;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Belgian Agassiz trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1688;1;individual count;35;25;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:101571;Jassa;Animalia;Arthropoda;Malacostraca;Amphipoda;Ischyroceridae;Jassa;;Leach;Jassa
2438_MISTA_Antarctic_Phipoda:1689;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:1689;1;individual count;338;333;-73.375;-21.1833334;LINESTRING(-21.1666660308838 -73.3666687011719, -21.2000007629395 -73.3833312988281);;Kerguelenia;;;;;;;;;Kerguelenia
2438_MISTA_Antarctic_Phipoda:1690;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:1690;1;individual count;232;239;-60.63333511;-46.96666718;POINT(-46.966667175293 -60.6333351135254);urn:lsid:marinespecies.org:taxname:236884;Labriphimedia;Animalia;Arthropoda;Malacostraca;Amphipoda;Iphimediidae;Labriphimedia;;K.H. Barnard;Labriphimedia
2438_MISTA_Antarctic_Phipoda:1691;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:1691;1;individual count;771;793;-71.09999847;-12.57333374;POINT(-12.5733337402344 -71.0999984741211);urn:lsid:marinespecies.org:taxname:236884;Labriphimedia;Animalia;Arthropoda;Malacostraca;Amphipoda;Iphimediidae;Labriphimedia;;K.H. Barnard;Labriphimedia
2438_MISTA_Antarctic_Phipoda:1692;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:1692;1;individual count;294;305;-73.3666687;-20.75;POINT(-20.75 -73.3666687011719);urn:lsid:marinespecies.org:taxname:101578;Lepechinella;Animalia;Arthropoda;Malacostraca;Amphipoda;Lepechinellidae;Lepechinella;;Stebbing;Lepechinella
2438_MISTA_Antarctic_Phipoda:1693;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bentho Pelagic Net (PS)};2438_MISTA_Antarctic_Phipoda:1693;1;individual count;798;810;-74.6166687;-29.68333244;POINT(-29.6833324432373 -74.6166687011719);urn:lsid:marinespecies.org:taxname:101619;Lepidepecreum;Animalia;Arthropoda;Malacostraca;Amphipoda;Tryphosidae;Lepidepecreum;;Spence Bate & Westwood;Lepidepecreum
2438_MISTA_Antarctic_Phipoda:1694;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:1694;1;individual count;15;;-55.15000153;-67.01667023;LINESTRING(-67.0166702270508 -55.1500015258789, -67.0166702270508 -55.1500015258789);urn:lsid:marinespecies.org:taxname:101582;Liljeborgia;Animalia;Arthropoda;Malacostraca;Amphipoda;Liljeborgiidae;Liljeborgia;;Spence Bate;Liljeborgia
2438_MISTA_Antarctic_Phipoda:1695;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:1695;1;individual count;483;484;-74.66666412;-29.70000076;POINT(-29.7000007629395 -74.6666641235352);urn:lsid:marinespecies.org:taxname:101582;Liljeborgia;Animalia;Arthropoda;Malacostraca;Amphipoda;Liljeborgiidae;Liljeborgia;;Spence Bate;Liljeborgia
2438_MISTA_Antarctic_Phipoda:1696;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Epibenthic Sledge (diverse)};2438_MISTA_Antarctic_Phipoda:1696;1;individual count;1973;1982;-73.3983345;-22.14166737;LINESTRING(-22.138334274292 -73.4000015258789, -22.1450004577637 -73.3966674804688);urn:lsid:marinespecies.org:taxname:101582;Liljeborgia;Animalia;Arthropoda;Malacostraca;Amphipoda;Liljeborgiidae;Liljeborgia;;Spence Bate;Liljeborgia
2438_MISTA_Antarctic_Phipoda:1697;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Belgian Agassiz trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1697;1;individual count;150;;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:101582;Liljeborgia;Animalia;Arthropoda;Malacostraca;Amphipoda;Liljeborgiidae;Liljeborgia;;Spence Bate;Liljeborgia
2438_MISTA_Antarctic_Phipoda:1698;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Belgian Agassiz trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1698;1;individual count;80;;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:101582;Liljeborgia;Animalia;Arthropoda;Malacostraca;Amphipoda;Liljeborgiidae;Liljeborgia;;Spence Bate;Liljeborgia
2438_MISTA_Antarctic_Phipoda:1699;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Polish trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1699;1;individual count;30;;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:101582;Liljeborgia;Animalia;Arthropoda;Malacostraca;Amphipoda;Liljeborgiidae;Liljeborgia;;Spence Bate;Liljeborgia
2438_MISTA_Antarctic_Phipoda:1700;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Belgian Agassiz trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1700;1;individual count;35;25;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:101582;Liljeborgia;Animalia;Arthropoda;Malacostraca;Amphipoda;Liljeborgiidae;Liljeborgia;;Spence Bate;Liljeborgia
2438_MISTA_Antarctic_Phipoda:1701;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Belgian Agassiz trawl (KGI)};2438_MISTA_Antarctic_Phipoda:1701;1;individual count;80;;-62;69;POINT(69 -62);urn:lsid:marinespecies.org:taxname:101582;Liljeborgia;Animalia;Arthropoda;Malacostraca;Amphipoda;Liljeborgiidae;Liljeborgia;;Spence Bate;Liljeborgia
2438_MISTA_Antarctic_Phipoda:1702;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Epibenthic Sledge (diverse)};2438_MISTA_Antarctic_Phipoda:1702;1;individual count;223;;-71.43333435;-13.70833302;LINESTRING(-13.7166662216187 -71.4333343505859, -13.6999998092651 -71.4333343505859);;Liouvillea;;;;;;;;;Liouvillea
2438_MISTA_Antarctic_Phipoda:1703;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:1703;1;individual count;184;184;-71.30000305;-12.25250006;LINESTRING(-12.2550001144409 -71.3000030517578, -12.25 -71.3000030517578);;Liouvillea;;;;;;;;;Liouvillea
2438_MISTA_Antarctic_Phipoda:1704;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Bottom trawl (PS)};2438_MISTA_Antarctic_Phipoda:1704;1;individual count;462;481;-71.04166794;-11.36666679;LINESTRING(-11.4166669845581 -71.0500030517578, -11.3166666030884 -71.033332824707);urn:lsid:marinespecies.org:taxname:177015;Maxilliphimedia;Animalia;Arthropoda;Malacostraca;Amphipoda;Iphimediidae;Maxilliphimedia;;K.H. Barnard;Maxilliphimedia
2438_MISTA_Antarctic_Phipoda:1705;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Baited trap (PS)};2438_MISTA_Antarctic_Phipoda:1705;1;individual count;240;403;-75.16666412;26.96749973;LINESTRING(26.9650001525879 -74.6666641235352, 26.9699993133545 -75.6666641235352);;Mayerella;;;;;;;;;Mayerella
2438_MISTA_Antarctic_Phipoda:1706;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;{gear:Scuba Diving sampling by hand};2438_MISTA_Antarctic_Phipoda:1706;1;individual count;483;484;-74.66666412;-29.70000076;POINT(-29.7000007629395 -74.6666641235352);urn:lsid:marinespecies.org:taxname:176819;Melphisubchela;Animalia;Arthropoda;Malacostraca;Amphipoda;Melphidippidae;Melphisubchela;;Andres;Melphisubchela
2438_MISTA_Antarctic_Phipoda:1707;9/09/20;English;CC-BY 4.0;RBINS;HumanObservation;;2438_MISTA_Antarctic_Phipoda:1707;1;individual count;0;2000;-57.3125;149.6116638;LINESTRING(149.524993896484 -57.3833351135254, 149.698333740234 -57.2416648864746);urn:lsid:marinespecies.org:taxname:101626;Metacyphocaris;Animalia;Arthropoda;Malacostraca;Amphipoda;Cebocaridae;Metacyphocaris;;Tattersall;Metacyphocaris
