"id","modified","language","license","collectionCode","basisOfRecord","dynamicProperties","occurrenceID","organismQuantity","organismQuantityType","minimumDepthInMeters","maximumDepthInMeters","decimalLatitude","decimalLongitude","footprintWKT","scientificNameID","scientificName","kingdom","phylum","class","order","family","genus","specificEpithet","scientificNameAuthorship","vernacularName","observation_type"
"2438_MISTA_Antarctic_Phipoda:0331","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0331",1,"individual count",352,399,-73.2833,-21,"POINT(-21 -73.283332824707)","urn:lsid:marinespecies.org:taxname:237349","Ampelisca bouvieri","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","bouvieri","Chevreux","Ampelisca bouvieri","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0332","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0332",1,"individual count",294,305,-73.3667,-20.75,"POINT(-20.75 -73.3666687011719)","urn:lsid:marinespecies.org:taxname:237349","Ampelisca bouvieri","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","bouvieri","Chevreux","Ampelisca bouvieri","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0333","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0333",1,"individual count",672,677,-71.2,-13.4667,"POINT(-13.4666662216187 -71.1999969482422)","urn:lsid:marinespecies.org:taxname:237349","Ampelisca bouvieri","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","bouvieri","Chevreux","Ampelisca bouvieri","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0334","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:0334",1,"individual count",402,412,-71.2,-13.2333,"POINT(-13.2333335876465 -71.1999969482422)","urn:lsid:marinespecies.org:taxname:237349","Ampelisca bouvieri","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","bouvieri","Chevreux","Ampelisca bouvieri","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:0335","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:0335",1,"individual count",185,187,-71.2667,-13.0667,"POINT(-13.0666666030884 -71.2666702270508)","urn:lsid:marinespecies.org:taxname:237349","Ampelisca bouvieri","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","bouvieri","Chevreux","Ampelisca bouvieri","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:0336","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0336",1,"individual count",522,531,-71.1,-12.5667,"POINT(-12.5666666030884 -71.0999984741211)","urn:lsid:marinespecies.org:taxname:237349","Ampelisca bouvieri","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","bouvieri","Chevreux","Ampelisca bouvieri","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0337","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0337",1,"individual count",575,609,-71.5333,-12.4667,"POINT(-12.4666662216187 -71.533332824707)","urn:lsid:marinespecies.org:taxname:237349","Ampelisca bouvieri","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","bouvieri","Chevreux","Ampelisca bouvieri","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0338","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0338",1,"individual count",402,450,-71.6667,-12.35,"POINT(-12.3500003814697 -71.6666641235352)","urn:lsid:marinespecies.org:taxname:237349","Ampelisca bouvieri","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","bouvieri","Chevreux","Ampelisca bouvieri","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0339","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0339",1,"individual count",389,423,-71.65,-12.35,"POINT(-12.3500003814697 -71.6500015258789)","urn:lsid:marinespecies.org:taxname:237349","Ampelisca bouvieri","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","bouvieri","Chevreux","Ampelisca bouvieri","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0340","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0340",1,"individual count",196,212,-71.65,-12.1667,"POINT(-12.1666669845581 -71.6500015258789)","urn:lsid:marinespecies.org:taxname:237349","Ampelisca bouvieri","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","bouvieri","Chevreux","Ampelisca bouvieri","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0341","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0341",1,"individual count",483,484,-74.6667,-29.7,"POINT(-29.7000007629395 -74.6666641235352)","urn:lsid:marinespecies.org:taxname:237500","Ampelisca bransfieldi","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","bransfieldi","K.H. Barnard","Ampelisca bransfieldi","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0342","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:0342",1,"individual count",509,518,-74.6667,-29.6667,"POINT(-29.6666660308838 -74.6666641235352)","urn:lsid:marinespecies.org:taxname:237500","Ampelisca bransfieldi","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","bransfieldi","K.H. Barnard","Ampelisca bransfieldi","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:0343","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0343",1,"individual count",294,305,-73.3667,-20.75,"POINT(-20.75 -73.3666687011719)","urn:lsid:marinespecies.org:taxname:237500","Ampelisca bransfieldi","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","bransfieldi","K.H. Barnard","Ampelisca bransfieldi","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0344","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0344",1,"individual count",672,677,-71.2,-13.4667,"POINT(-13.4666662216187 -71.1999969482422)","urn:lsid:marinespecies.org:taxname:237500","Ampelisca bransfieldi","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","bransfieldi","K.H. Barnard","Ampelisca bransfieldi","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0345","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:0345",1,"individual count",499,515,-71.1,-12.5667,"POINT(-12.5666666030884 -71.0999984741211)","urn:lsid:marinespecies.org:taxname:237500","Ampelisca bransfieldi","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","bransfieldi","K.H. Barnard","Ampelisca bransfieldi","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:0346","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0346",1,"individual count",522,531,-71.1,-12.5667,"POINT(-12.5666666030884 -71.0999984741211)","urn:lsid:marinespecies.org:taxname:237500","Ampelisca bransfieldi","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","bransfieldi","K.H. Barnard","Ampelisca bransfieldi","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0347","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Dredge (diverse)}","2438_MISTA_Antarctic_Phipoda:0347",1,"individual count",2315,2334,-70.0833,-8.3417,"LINESTRING(-8.33333301544189 -70.0833358764648, -8.35000038146973 -70.0833358764648)","urn:lsid:marinespecies.org:taxname:237500","Ampelisca bransfieldi","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","bransfieldi","K.H. Barnard","Ampelisca bransfieldi","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:0349","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0349",1,"individual count",699,712,-74.6,-29.7167,"POINT(-29.716667175293 -74.5999984741211)","urn:lsid:marinespecies.org:taxname:237090","Ampelisca hemicryptops","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","hemicryptops","K.H. Barnard","Ampelisca hemicryptops","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0350","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:0350",1,"individual count",701,708,-74.6333,-29.6333,"POINT(-29.6333332061768 -74.6333312988281)","urn:lsid:marinespecies.org:taxname:237090","Ampelisca hemicryptops","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","hemicryptops","K.H. Barnard","Ampelisca hemicryptops","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:0351","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:0351",1,"individual count",794,805,-74.6167,-29.6,"POINT(-29.6000003814697 -74.6166687011719)","urn:lsid:marinespecies.org:taxname:237090","Ampelisca hemicryptops","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","hemicryptops","K.H. Barnard","Ampelisca hemicryptops","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:0352","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:0352",1,"individual count",451,453,-75.05,-28.0167,"POINT(-28.0166664123535 -75.0500030517578)","urn:lsid:marinespecies.org:taxname:237090","Ampelisca hemicryptops","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","hemicryptops","K.H. Barnard","Ampelisca hemicryptops","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:0353","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0353",1,"individual count",457,462,-75.1167,-28,"POINT(-28 -75.1166687011719)","urn:lsid:marinespecies.org:taxname:237090","Ampelisca hemicryptops","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","hemicryptops","K.H. Barnard","Ampelisca hemicryptops","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0354","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0354",1,"individual count",500,509,-75.25,-26.2833,"POINT(-26.283332824707 -75.25)","urn:lsid:marinespecies.org:taxname:237090","Ampelisca hemicryptops","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","hemicryptops","K.H. Barnard","Ampelisca hemicryptops","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0355","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0355",1,"individual count",406,409,-73.45,-21.5667,"POINT(-21.5666675567627 -73.4499969482422)","urn:lsid:marinespecies.org:taxname:237090","Ampelisca hemicryptops","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","hemicryptops","K.H. Barnard","Ampelisca hemicryptops","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0356","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0356",1,"individual count",294,305,-73.3667,-20.75,"POINT(-20.75 -73.3666687011719)","urn:lsid:marinespecies.org:taxname:237090","Ampelisca hemicryptops","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","hemicryptops","K.H. Barnard","Ampelisca hemicryptops","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0357","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0357",1,"individual count",672,677,-71.2,-13.4667,"POINT(-13.4666662216187 -71.1999969482422)","urn:lsid:marinespecies.org:taxname:237090","Ampelisca hemicryptops","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","hemicryptops","K.H. Barnard","Ampelisca hemicryptops","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0358","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:0358",1,"individual count",499,515,-71.1,-12.5667,"POINT(-12.5666666030884 -71.0999984741211)","urn:lsid:marinespecies.org:taxname:237090","Ampelisca hemicryptops","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","hemicryptops","K.H. Barnard","Ampelisca hemicryptops","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:0359","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0359",1,"individual count",522,531,-71.1,-12.5667,"POINT(-12.5666666030884 -71.0999984741211)","urn:lsid:marinespecies.org:taxname:237090","Ampelisca hemicryptops","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","hemicryptops","K.H. Barnard","Ampelisca hemicryptops","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0360","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:0360",1,"individual count",402,412,-71.2,-13.2333,"POINT(-13.2333335876465 -71.1999969482422)","urn:lsid:marinespecies.org:taxname:237179","Ampelisca lenaldei","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","lenaldei","Bellan-Santini","Ampelisca lenaldei","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:0361","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:0361",1,"individual count",182,213,-61,-55.2,"POINT(-55.2000007629395 -61)","urn:lsid:marinespecies.org:taxname:237560","Ampelisca richardsoni","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","richardsoni","Karaman","Ampelisca richardsoni","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:0362","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:0362",1,"individual count",232,239,-60.6333,-46.9667,"POINT(-46.966667175293 -60.6333351135254)","urn:lsid:marinespecies.org:taxname:237560","Ampelisca richardsoni","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","richardsoni","Karaman","Ampelisca richardsoni","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:0363","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0363",1,"individual count",699,712,-74.6,-29.7167,"POINT(-29.716667175293 -74.5999984741211)","urn:lsid:marinespecies.org:taxname:237560","Ampelisca richardsoni","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","richardsoni","Karaman","Ampelisca richardsoni","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0364","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0364",1,"individual count",483,484,-74.6667,-29.7,"POINT(-29.7000007629395 -74.6666641235352)","urn:lsid:marinespecies.org:taxname:237560","Ampelisca richardsoni","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","richardsoni","Karaman","Ampelisca richardsoni","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0365","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0365",1,"individual count",1153,1223,-74.4667,-29.7,"POINT(-29.7000007629395 -74.466667175293)","urn:lsid:marinespecies.org:taxname:237560","Ampelisca richardsoni","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","richardsoni","Karaman","Ampelisca richardsoni","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0366","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0366",1,"individual count",1996,2012,-74.1667,-29.7,"POINT(-29.7000007629395 -74.1666641235352)","urn:lsid:marinespecies.org:taxname:237560","Ampelisca richardsoni","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","richardsoni","Karaman","Ampelisca richardsoni","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0367","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:0367",1,"individual count",509,518,-74.6667,-29.6667,"POINT(-29.6666660308838 -74.6666641235352)","urn:lsid:marinespecies.org:taxname:237560","Ampelisca richardsoni","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","richardsoni","Karaman","Ampelisca richardsoni","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:0368","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0368",1,"individual count",799,810,-74.5833,-29.6667,"POINT(-29.6666660308838 -74.5833358764648)","urn:lsid:marinespecies.org:taxname:237560","Ampelisca richardsoni","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","richardsoni","Karaman","Ampelisca richardsoni","scuba diving"
"2438_MISTA_Antarctic_Phipoda:0369","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:0369",1,"individual count",701,708,-74.6333,-29.6333,"POINT(-29.6333332061768 -74.6333312988281)","urn:lsid:marinespecies.org:taxname:237560","Ampelisca richardsoni","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","richardsoni","Karaman","Ampelisca richardsoni","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:0370","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:0370",1,"individual count",794,805,-74.6167,-29.6,"POINT(-29.6000003814697 -74.6166687011719)","urn:lsid:marinespecies.org:taxname:237560","Ampelisca richardsoni","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","richardsoni","Karaman","Ampelisca richardsoni","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:0371","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:0371",1,"individual count",593,602,-74.6667,-29.5333,"POINT(-29.533332824707 -74.6666641235352)","urn:lsid:marinespecies.org:taxname:237560","Ampelisca richardsoni","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","richardsoni","Karaman","Ampelisca richardsoni","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:0372","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:0372",1,"individual count",451,453,-75.05,-28.0167,"POINT(-28.0166664123535 -75.0500030517578)","urn:lsid:marinespecies.org:taxname:237560","Ampelisca richardsoni","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","richardsoni","Karaman","Ampelisca richardsoni","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:0373","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:0373",1,"individual count",457,462,-75.1167,-28,"POINT(-28 -75.1166687011719)","urn:lsid:marinespecies.org:taxname:237560","Ampelisca richardsoni","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca","richardsoni","Karaman","Ampelisca richardsoni","scuba diving"
